index,Posesión de balón_local_final,Remates_local_final,Remates a puerta_local_final,Remates fuera_local_final,Remates rechazados_local_final,Córneres_local_final,Fueras de juego_local_final,Paradas_local_final,Faltas_local_final,Tarjetas rojas_local_final,Tarjetas amarillas_local_final,Pases totales_local_final,Tackles_local_final,Ataques_local_final,Ataques peligrosos_local_final,Posesión de balón_visita_final,Remates_visita_final,Remates a puerta_visita_final,Remates fuera_visita_final,Remates rechazados_visita_final,Córneres_visita_final,Fueras de juego_visita_final,Paradas_visita_final,Faltas_visita_final,Tarjetas rojas_visita_final,Tarjetas amarillas_visita_final,Pases totales_visita_final,Tackles_visita_final,Ataques_visita_final,Ataques peligrosos_visita_final,Posesión de balón_local_1T,Remates_local_1T,Remates a puerta_local_1T,Remates fuera_local_1T,Remates rechazados_local_1T,Córneres_local_1T,Fueras de juego_local_1T,Paradas_local_1T,Faltas_local_1T,Tarjetas amarillas_local_1T,Pases totales_local_1T,Tackles_local_1T,Ataques_local_1T,Ataques peligrosos_local_1T,Posesión de balón_visita_1T,Remates_visita_1T,Remates a puerta_visita_1T,Remates fuera_visita_1T,Remates rechazados_visita_1T,Córneres_visita_1T,Fueras de juego_visita_1T,Paradas_visita_1T,Faltas_visita_1T,Tarjetas amarillas_visita_1T,Pases totales_visita_1T,Tackles_visita_1T,Ataques_visita_1T,Ataques peligrosos_visita_1T,Posesión de balón_local_2T,Remates_local_2T,Remates a puerta_local_2T,Remates fuera_local_2T,Remates rechazados_local_2T,Córneres_local_2T,Fueras de juego_local_2T,Paradas_local_2T,Faltas_local_2T,Tarjetas rojas_local_2T,Tarjetas amarillas_local_2T,Pases totales_local_2T,Tackles_local_2T,Ataques_local_2T,Ataques peligrosos_local_2T,Posesión de balón_visita_2T,Remates_visita_2T,Remates a puerta_visita_2T,Remates fuera_visita_2T,Remates rechazados_visita_2T,Córneres_visita_2T,Fueras de juego_visita_2T,Paradas_visita_2T,Faltas_visita_2T,Tarjetas rojas_visita_2T,Tarjetas amarillas_visita_2T,Pases totales_visita_2T,Tackles_visita_2T,Ataques_visita_2T,Ataques peligrosos_visita_2T,año,Tarjetas rojas_local_1T,Tarjetas rojas_visita_1T,Pases completados_local_final,Pases completados_visita_final,Pases completados_local_1T,Pases completados_visita_1T,Pases completados_local_2T,Pases completados_visita_2T,Tiros libres_local_final,Tiros libres_visita_final,Tiros libres_local_1T,Tiros libres_visita_1T,Tiros libres_local_2T,Tiros libres_visita_2T,Saques de banda_local_final,Saques de banda_visita_final,Saques de banda_local_2T,Saques de banda_visita_2T,Saques de banda_local_1T,Saques de banda_visita_1T
0,50%,8,5,3,,3,1,7,16,,3,314,,84,50,50%,15,7,8,,5,4,4,10,,4,306,,88,77,43%,5,2,3,,0,0,3,6,1,100,,41,20,57%,8,3,5,,3,2,1,6,2,135,,46,39,57%,3,3,0,,3,1,4,10,,2,214,,43,30,43%,7,4,3,,2,2,3,4,,2,171,,42,38,2021,,,285,273,89,123,196,150,,,,,,,,,,,,
0,46%,6,4,2,,8,2,1,14,,3,248,,79,63,54%,8,1,7,,3,1,1,13,,1,328,,91,53,47%,2,1,1,,2,1,1,6,0,135,,45,28,53%,4,1,3,,2,0,0,10,1,166,,53,34,45%,4,3,1,,6,1,0,8,,3,113,,34,35,55%,4,0,4,,1,1,1,3,,0,162,,38,19,2021,,,199,291,110,143,89,148,,,,,,,,,,,,
0,55%,5,3,2,,5,2,1,13,1,2,237,,86,67,45%,7,1,6,,4,3,2,16,0,2,180,,75,57,63%,1,1,0,,2,0,0,7,1,114,,45,32,37%,0,0,0,,1,1,0,8,0,47,,38,23,46%,4,2,2,,3,2,1,6,1,1,123,,41,35,54%,7,1,6,,3,2,2,8,0,2,133,,37,34,2021,,,218,173,106,45,112,128,,,,,,,,,,,,
0,60%,22,13,9,,9,4,3,10,1,6,420,,115,98,40%,8,5,3,,1,2,10,18,0,6,237,,91,32,59%,11,7,4,,2,2,1,5,1,194,,62,47,41%,3,2,1,,0,1,7,12,2,115,,46,14,61%,11,6,5,,7,2,2,5,1,5,226,,53,51,39%,5,3,2,,1,1,3,6,0,4,122,,45,18,2021,,,348,215,157,102,191,113,,,,,,,,,,,,
0,40%,12,8,4,,6,2,5,14,,4,192,,65,61,60%,14,6,8,,9,1,6,9,,1,337,,82,66,35%,3,1,2,,3,2,1,6,1,91,,32,22,65%,6,1,5,,5,1,1,4,0,167,,39,28,45%,9,7,2,,3,0,4,8,,3,101,,33,39,55%,8,5,3,,4,0,5,5,,1,170,,43,38,2021,,,166,299,78,148,88,151,,,,,,,,,,,,
0,39%,20,11,9,,3,3,8,17,1,2,125,,89,62,61%,13,11,2,,4,4,11,13,0,4,263,,78,48,47%,12,7,5,,1,2,3,8,0,68,,46,29,53%,4,4,0,,2,2,7,6,2,90,,40,24,31%,8,4,4,,2,1,5,9,1,2,57,,43,33,69%,9,7,2,,2,2,4,7,0,2,173,,38,24,2021,,,101,223,58,73,43,150,,,,,,,,,,,,
0,49%,17,9,8,,6,0,5,13,,1,289,,92,52,51%,12,6,6,,3,3,5,12,,2,244,,83,54,54%,3,1,2,,1,0,0,6,1,142,,45,23,46%,2,1,1,,1,0,0,7,2,115,,44,25,44%,14,8,6,,5,0,5,7,,,147,,47,29,56%,10,5,5,,2,3,5,5,,,129,,39,29,2021,,,271,223,132,103,139,120,,,,,,,,,,,,
0,49%,11,7,4,,4,3,0,15,,2,245,,92,62,51%,4,1,3,,7,2,5,17,,3,243,,82,66,60%,4,2,2,,1,0,0,5,0,152,,49,41,40%,0,0,0,,1,2,0,10,1,87,,39,24,38%,7,5,2,,3,3,0,10,,2,93,,43,21,62%,4,1,3,,6,0,5,7,,2,156,,43,42,2021,,,216,228,132,78,84,150,,,,,,,,,,,,
0,53%,11,4,7,,5,0,2,16,,5,237,,117,82,47%,10,4,6,,6,2,3,16,,3,191,,81,44,57%,5,1,4,,2,0,2,10,2,143,,64,43,43%,6,3,3,,3,1,1,4,0,100,,42,20,48%,6,3,3,,3,0,0,6,,3,94,,53,39,52%,4,1,3,,3,1,2,12,,3,91,,39,24,2021,,,222,159,129,82,93,77,,,,,,,,,,,,
0,62%,12,5,7,,7,0,2,9,0,2,282,,117,77,38%,4,3,1,,5,3,3,11,1,3,139,,88,51,62%,4,2,2,,3,0,0,3,1,160,,68,40,38%,2,1,1,,5,2,2,6,1,80,,46,36,62%,8,3,5,,4,0,2,6,0,1,122,,49,37,38%,2,2,0,,0,1,1,5,1,2,59,,42,15,2021,,,240,108,137,64,103,44,,,,,,,,,,,,
0,54%,8,2,5,1,7,0,1,19,0,4,361,9,101,73,46%,7,1,5,1,2,0,1,18,2,7,303,18,110,44,56%,4,1,3,0,3,0,0,14,2,189,3,52,33,44%,2,0,2,0,1,0,1,8,2,148,11,54,18,52%,4,1,2,1,4,0,1,5,0,2,172,6,49,40,48%,5,1,3,1,1,0,0,10,2,5,155,7,56,26,2021,,,291,235,157,108,134,127,,,,,,,,,,,,
0,56%,14,6,6,2,2,3,4,15,,2,405,13,108,71,44%,11,7,4,0,6,0,4,15,,2,313,16,105,56,55%,8,3,4,1,2,1,3,7,2,189,5,51,36,45%,8,5,3,0,4,0,2,9,1,155,11,52,33,57%,6,3,2,1,0,2,1,8,,0,216,8,57,35,43%,3,2,1,0,2,0,2,6,,1,158,5,53,23,2021,,,321,229,153,114,168,115,,,,,,,,,,,,
0,56%,8,4,4,0,1,2,1,11,,1,371,15,96,50,44%,8,2,3,3,0,1,3,11,,1,289,8,83,43,51%,3,1,2,0,0,1,0,9,,179,12,48,25,49%,4,1,0,3,0,1,1,6,,168,6,50,27,61%,5,3,2,0,1,1,1,2,,1,192,3,48,25,39%,4,1,3,0,0,0,2,5,,1,121,2,33,16,2021,,,298,212,135,124,163,88,,,,,,,,,,,,
0,72%,21,5,11,5,8,1,0,15,0,1,509,4,88,77,28%,8,1,5,2,2,2,2,16,1,5,202,15,60,40,70%,11,2,6,3,3,0,0,9,0,235,2,51,41,30%,5,1,2,2,1,1,0,8,4,102,6,33,18,74%,10,3,5,2,5,1,0,6,,1,274,2,37,36,26%,3,0,3,0,1,1,2,8,,1,100,9,27,22,2021,0,1,435,131,195,66,240,65,,,,,,,,,,,,
0,46%,27,9,9,9,9,3,2,10,,2,352,14,118,94,54%,6,4,2,0,1,0,6,9,,1,459,17,110,34,33%,8,2,3,3,2,1,2,7,1,153,6,50,30,67%,2,2,0,0,0,0,2,4,1,321,10,66,16,59%,19,7,6,6,7,2,0,3,,1,199,8,68,64,41%,4,2,2,0,1,0,4,5,,0,138,7,44,18,2021,,,274,365,117,276,157,89,,,,,,,,,,,,
0,69%,12,0,7,5,2,1,9,13,,1,529,8,94,67,31%,24,10,9,5,6,3,0,18,,1,235,15,75,51,66%,6,0,2,4,1,1,4,5,,268,4,41,34,34%,11,4,6,1,3,0,0,9,,138,6,35,25,72%,6,0,5,1,1,0,5,8,,1,261,4,53,33,28%,13,6,3,4,3,3,0,9,,1,97,9,40,26,2021,,,467,184,236,109,231,75,,,,,,,,,,,,
0,38%,3,1,2,0,2,3,1,19,0,4,251,30,60,39,62%,13,1,9,3,7,3,0,11,1,2,401,19,117,112,34%,2,1,1,0,1,3,0,10,2,110,15,29,13,66%,6,0,4,2,4,3,0,5,1,213,7,55,55,42%,1,0,1,0,1,0,1,9,,2,141,15,31,26,58%,7,1,5,1,3,0,0,6,,1,188,12,62,57,2021,0,1,179,324,77,179,102,145,,,,,,,,,,,,
0,44%,9,1,6,2,7,0,3,23,,2,266,11,86,48,56%,16,6,6,4,7,1,1,8,,1,324,13,109,79,39%,2,0,2,0,2,0,1,11,1,114,5,37,13,61%,7,2,2,3,5,1,0,5,0,166,7,58,48,49%,7,1,4,2,5,0,2,12,,1,152,6,49,35,51%,9,4,4,1,2,0,1,3,,1,158,6,51,31,2021,,,201,268,80,138,121,130,,,,,,,,,,,,
0,62%,18,8,8,2,6,0,7,9,,1,455,26,105,59,38%,19,7,8,4,7,0,8,9,,4,280,19,83,44,63%,9,4,4,1,3,0,3,4,0,258,12,63,31,37%,9,3,4,2,3,0,4,5,1,149,10,55,25,61%,9,4,4,1,3,0,4,5,,1,197,14,42,28,39%,10,4,4,2,4,0,4,4,,3,131,9,28,19,2021,,,336,179,196,92,140,87,,,,,,,,,,,,
0,45%,16,5,5,6,4,1,3,12,1,1,326,18,84,60,55%,12,7,3,2,3,1,4,12,0,2,403,20,85,69,37%,7,3,3,1,2,0,1,8,1,137,10,27,26,63%,4,1,1,2,1,1,2,5,0,228,9,41,36,53%,9,2,2,5,2,1,2,4,,0,189,8,57,34,47%,8,6,2,0,2,0,2,7,,2,175,11,44,33,2021,1,0,251,336,108,196,143,140,,,,,,,,,,,,
0,61%,15,2,8,5,7,3,3,8,0,3,479,8,135,112,39%,8,4,2,2,3,4,2,13,1,5,309,26,93,64,58%,9,1,4,4,2,1,1,3,1,253,4,67,47,42%,4,1,1,2,3,1,1,5,1,183,9,45,40,64%,6,1,4,1,5,2,2,5,0,2,226,4,68,65,36%,4,3,1,0,0,3,1,8,1,4,126,17,48,24,2021,,,,,,,,,,,,,,,,,,,,
0,47%,20,9,7,4,9,0,5,8,,3,403,16,110,67,53%,12,6,4,2,9,3,8,9,,1,383,14,89,54,53%,11,3,4,4,6,0,0,5,1,214,5,56,37,47%,5,0,4,1,3,3,2,3,1,187,5,43,22,41%,9,6,3,0,3,0,5,3,,2,189,11,54,30,59%,7,6,0,1,6,0,6,6,,0,196,9,46,32,2021,,,,,,,,,,,,,,,,,,,,
0,48%,21,10,9,2,4,1,1,11,0,3,339,13,97,74,52%,9,1,3,5,6,0,8,10,1,4,369,14,97,62,44%,9,5,3,1,4,1,0,6,0,134,7,39,36,56%,3,0,1,2,6,0,3,5,1,178,8,54,42,52%,12,5,6,1,0,0,1,5,0,3,205,6,58,38,48%,6,1,2,3,0,0,5,5,1,3,191,6,43,20,2021,,,,,,,,,,,,,,,,,,,,
0,47%,6,5,1,0,3,1,6,11,1,3,222,,116,63,53%,14,8,3,3,8,3,4,13,0,4,253,,85,47,42%,2,2,0,0,1,1,5,6,1,89,,39,24,58%,6,6,0,0,6,2,2,8,1,132,,40,28,52%,4,3,1,0,2,0,1,5,,2,133,,77,39,48%,8,2,3,3,2,1,2,5,,3,121,,45,19,2021,1,0,196,218,80,116,116,102,,,,,,,,,,,,
0,54%,10,6,3,1,6,1,1,8,,3,309,10,116,69,46%,7,3,3,1,4,1,4,14,,3,280,17,103,44,54%,3,1,2,0,2,0,0,4,1,140,5,57,33,46%,2,1,0,1,3,1,1,8,2,125,10,53,26,54%,7,5,1,1,4,1,1,4,,2,169,5,59,36,46%,5,2,3,0,1,0,3,6,,1,155,7,50,18,2021,,,,,,,,,,,,,,,,,,,,
0,56%,22,4,14,4,4,2,2,18,,3,420,7,104,64,44%,9,2,3,4,7,1,4,7,,3,317,10,83,49,55%,14,2,9,3,3,2,1,9,0,208,2,49,37,45%,2,1,0,1,1,0,2,3,1,166,6,42,19,57%,8,2,5,1,1,0,1,9,,3,212,5,55,27,43%,7,1,3,3,6,1,2,4,,2,151,4,41,30,2021,,,,,,,,,,,,,,,,,,,,
0,41%,11,2,4,5,3,3,2,9,,3,263,24,90,65,59%,12,2,8,2,6,4,1,15,,4,379,23,91,60,44%,6,0,2,4,1,2,1,5,1,139,13,41,31,56%,5,1,3,1,2,0,0,9,2,181,11,41,21,38%,5,2,2,1,2,1,1,4,,2,124,11,49,34,62%,7,1,5,1,4,4,1,6,,2,198,12,50,39,2021,,,,,,,,,,,,,,,,,,,,
0,55%,23,6,11,6,7,2,3,8,0,2,355,11,66,63,45%,8,3,3,2,1,1,6,13,1,3,323,17,48,16,53%,12,3,5,4,1,0,2,4,2,173,7,24,28,47%,3,2,0,1,1,1,3,7,1,156,9,19,8,57%,11,3,6,2,6,2,1,4,0,0,182,4,42,35,43%,5,1,3,1,0,0,3,6,1,2,167,8,29,8,2021,,,,,,,,,,,,,,,,,,,,
0,53%,5,2,1,2,2,4,2,17,,3,418,23,122,57,47%,9,2,3,4,8,2,2,18,,3,352,26,121,62,49%,1,0,1,0,0,1,2,7,1,207,15,58,20,51%,5,2,1,2,7,1,0,9,2,199,13,66,38,57%,4,2,0,2,2,3,0,10,,2,211,8,64,37,43%,4,0,2,2,1,1,2,9,,1,153,13,55,24,2021,,,,,,,,,,,,,,,,,,,,
0,69%,22,6,11,5,6,2,0,14,0,0,493,19,149,84,31%,2,0,2,0,1,5,4,14,1,5,221,11,99,32,72%,8,1,5,2,5,0,0,6,0,237,11,70,43,28%,1,0,1,0,1,2,1,9,3,92,4,42,17,66%,14,5,6,3,1,2,0,8,0,0,256,8,79,41,34%,1,0,1,0,0,3,3,5,1,2,129,7,57,15,2021,,,,,,,,,,,,,,,,,,,,
0,49%,9,2,6,1,2,1,1,14,,2,386,9,127,68,51%,5,1,3,1,2,0,2,14,,2,391,10,137,58,49%,3,1,2,0,0,1,0,5,1,188,5,58,28,51%,1,0,1,0,1,0,1,8,1,197,3,64,26,49%,6,1,4,1,2,0,1,9,,1,198,4,69,40,51%,4,1,2,1,1,0,1,6,,1,194,7,73,32,2021,,,,,,,,,,,,,,,,,,,,
0,65%,18,7,6,5,3,1,4,9,0,2,525,12,146,84,35%,14,5,4,5,2,3,5,10,1,2,290,13,89,40,58%,7,3,3,1,1,1,2,2,0,273,8,74,37,42%,9,2,4,3,2,1,3,4,1,192,9,53,27,72%,11,4,3,4,2,0,2,7,0,2,252,4,72,47,28%,5,3,0,2,0,2,2,6,1,1,98,4,36,13,2021,,,,,,,,,,,,,,,,,,,,
0,57%,19,4,8,7,4,1,0,15,0,3,457,24,132,78,43%,7,0,6,1,1,1,4,5,1,3,362,32,117,41,54%,6,0,2,4,4,1,0,7,1,267,8,73,34,46%,5,0,4,1,0,1,0,1,1,230,17,65,21,60%,13,4,6,3,0,0,0,8,0,2,190,16,59,44,40%,2,0,2,0,1,0,4,4,1,2,132,15,52,20,2021,,,,,,,,,,,,,,,,,,,,
0,47%,12,5,6,1,4,5,2,11,,0,383,15,112,59,53%,9,4,3,2,3,0,4,12,,1,439,18,114,57,41%,5,3,2,0,2,3,0,6,0,151,7,49,33,59%,5,1,2,2,1,0,2,6,1,216,11,59,29,53%,7,2,4,1,2,2,2,5,,,232,8,63,26,47%,4,3,1,0,2,0,2,6,,,223,7,55,28,2021,,,,,,,,,,,,,,,,,,,,
0,50%,18,1,8,9,11,1,4,15,,2,344,10,112,83,50%,11,6,3,2,4,0,1,11,,2,345,13,98,41,48%,5,1,1,3,5,0,2,8,1,163,2,54,32,52%,4,3,0,1,2,0,1,3,2,188,8,55,23,52%,13,0,7,6,6,1,2,7,,1,181,8,58,51,48%,7,3,3,1,2,0,0,8,,0,157,5,43,18,2021,,,,,,,,,,,,,,,,,,,,
0,47%,21,9,8,4,4,2,2,12,,1,338,15,97,39,53%,13,3,6,4,4,2,3,13,,4,356,14,114,68,49%,9,5,2,2,1,0,1,4,1,184,10,46,19,51%,3,1,1,1,0,0,2,5,2,180,9,54,27,45%,12,4,6,2,3,2,1,8,,0,154,5,51,20,55%,10,2,5,3,4,2,1,8,,2,176,5,60,41,2021,,,,,,,,,,,,,,,,,,,,
0,64%,8,2,3,3,5,1,3,9,1,3,431,11,104,73,36%,12,3,7,2,3,5,1,12,0,4,243,22,87,52,64%,1,1,0,0,2,0,3,6,2,225,8,53,36,36%,8,3,3,2,1,3,1,4,1,132,15,45,23,64%,7,1,3,3,3,1,0,3,1,1,206,3,51,37,36%,4,0,4,0,2,2,0,8,0,3,111,7,42,29,2021,,,,,,,,,,,,,,,,,,,,
0,48%,9,5,2,2,3,1,4,12,,3,340,21,111,52,52%,13,7,2,4,8,4,5,10,,1,372,23,110,74,47%,6,3,2,1,2,1,3,3,1,141,9,57,36,53%,9,4,1,4,6,2,3,8,0,155,8,47,42,49%,3,2,0,1,1,0,1,9,,2,199,12,54,16,51%,4,3,1,0,2,2,2,2,,1,217,15,63,32,2021,,,,,,,,,,,,,,,,,,,,
0,56%,21,10,9,2,8,2,3,5,,1,460,9,134,101,44%,13,6,4,3,4,2,9,7,,0,372,14,92,46,46%,6,4,1,1,4,1,2,4,,192,6,59,37,54%,8,4,2,2,4,1,4,2,,233,7,49,34,66%,15,6,8,1,4,1,1,1,,1,268,3,75,64,34%,5,2,2,1,0,1,5,5,,0,139,7,43,12,2021,,,,,,,,,,,,,,,,,,,,
0,52%,9,2,3,4,1,6,2,15,,2,333,21,106,59,48%,11,2,5,4,1,2,2,11,,1,308,20,130,74,49%,3,0,2,1,1,3,0,10,1,153,10,49,23,51%,4,0,2,2,1,1,0,6,0,161,8,68,35,55%,6,2,1,3,0,3,2,5,,1,180,11,57,36,45%,7,2,3,2,0,1,2,5,,1,147,12,62,39,2021,,,,,,,,,,,,,,,,,,,,
0,43%,6,0,3,3,0,3,4,7,2,2,317,12,78,31,57%,16,6,7,3,7,2,0,8,0,2,418,7,107,87,57%,2,0,2,0,0,3,1,5,2,200,6,42,14,43%,7,1,4,2,4,1,0,3,0,144,5,53,40,29%,4,0,1,3,0,0,3,2,,0,117,6,36,17,71%,9,5,3,1,3,1,0,5,,2,274,2,54,47,2021,2,0,,,,,,,,,,,,,,,,,,
0,53%,15,7,5,3,6,2,1,13,0,3,412,14,99,65,47%,8,3,4,1,1,1,5,12,1,3,359,12,109,40,51%,7,4,2,1,4,1,0,7,1,183,5,46,35,49%,3,1,1,1,0,1,2,4,0,186,7,46,11,55%,8,3,3,2,2,1,1,6,0,2,229,9,53,30,45%,5,2,3,0,1,0,3,8,1,3,173,5,63,29,2021,,,,,,,,,,,,,,,,,,,,
0,70%,12,3,6,3,5,1,2,14,1,6,513,17,153,79,30%,7,3,3,1,1,0,2,11,0,1,235,22,91,33,69%,3,1,2,0,1,1,1,6,2,274,11,80,35,31%,3,2,1,0,0,0,0,5,1,131,5,47,17,71%,9,2,4,3,4,0,1,8,1,4,239,6,73,44,29%,4,1,2,1,1,0,2,6,0,0,104,17,44,16,2021,,,,,,,,,,,,,,,,,,,,
0,48%,11,2,6,3,7,0,4,20,0,2,322,16,89,70,52%,13,4,7,2,5,2,1,19,1,6,354,18,105,61,43%,5,0,4,1,2,0,2,10,0,147,12,38,28,57%,7,2,4,1,5,2,0,11,3,191,12,59,35,53%,6,2,2,2,5,0,2,10,0,2,175,4,51,42,47%,6,2,3,1,0,0,1,8,1,3,163,6,46,26,2021,,,,,,,,,,,,,,,,,,,,
0,52%,16,4,8,4,10,1,1,13,,3,324,13,91,67,48%,9,1,5,3,2,4,1,13,,2,305,12,89,56,50%,6,2,1,3,5,0,1,5,0,150,4,40,31,50%,3,1,2,0,1,1,0,6,1,152,3,45,28,54%,10,2,7,1,5,1,0,8,,3,174,9,51,36,46%,6,0,3,3,1,3,1,7,,1,153,9,44,28,2021,,,,,,,,,,,,,,,,,,,,
0,56%,14,4,6,4,7,0,1,20,,0,398,10,117,61,44%,7,1,4,2,4,2,3,15,,3,323,12,127,69,61%,3,0,2,1,1,0,1,7,0,228,6,69,30,39%,5,1,2,2,2,0,0,8,1,143,7,56,27,51%,11,4,4,3,6,0,0,13,,0,170,4,48,31,49%,2,0,2,0,2,2,3,7,,2,180,5,71,42,2021,,,,,,,,,,,,,,,,,,,,
0,56%,15,8,1,6,4,1,2,18,,3,471,17,124,61,44%,10,2,5,3,1,0,4,10,,2,386,12,96,47,60%,6,2,1,3,3,1,1,7,1,277,6,71,30,40%,3,1,2,0,0,0,1,7,1,193,2,44,15,52%,9,6,0,3,1,0,1,11,,2,194,11,53,31,48%,7,1,3,3,1,0,3,3,,1,193,10,52,32,2021,,,,,,,,,,,,,,,,,,,,
0,50%,20,5,11,4,9,2,1,9,,1,376,10,127,90,50%,8,3,2,3,5,1,4,9,,5,386,15,105,39,38%,4,1,3,0,4,1,1,6,1,140,5,53,40,62%,6,2,2,2,4,0,1,5,1,243,8,56,27,62%,16,4,8,4,5,1,0,3,,0,236,5,74,50,38%,2,1,0,1,1,1,3,4,,4,143,7,49,12,2021,,,,,,,,,,,,,,,,,,,,
0,51%,10,1,5,4,5,5,1,11,,2,364,20,144,78,49%,6,3,1,2,3,1,1,11,,3,348,18,119,45,46%,1,0,1,0,0,2,0,6,1,186,11,71,33,54%,1,0,0,1,1,0,0,7,2,209,10,71,23,56%,9,1,4,4,5,3,1,5,,1,178,9,73,45,44%,5,3,1,1,2,1,1,4,,1,139,8,48,22,2021,,,,,,,,,,,,,,,,,,,,
0,48%,16,3,8,5,7,3,3,15,,4,389,13,129,81,52%,8,3,2,3,4,2,2,12,,1,430,18,111,61,62%,13,2,7,4,5,2,1,9,1,253,2,71,50,38%,2,1,1,0,0,2,1,6,1,158,7,44,12,34%,3,1,1,1,2,1,2,6,,3,136,11,58,31,66%,6,2,1,3,4,0,1,6,,0,272,11,67,49,2021,,,,,,,,,,,,,,,,,,,,
0,66%,20,6,10,4,6,1,4,11,0,2,497,17,141,100,34%,10,5,0,5,5,2,4,8,2,4,253,12,97,45,51%,12,3,5,4,3,0,2,5,1,158,5,63,44,49%,7,3,0,4,5,2,2,6,4,157,6,51,27,81%,8,3,5,0,3,1,2,6,,1,339,12,78,56,19%,3,2,0,1,0,0,2,2,,0,96,6,46,18,2021,0,2,,,,,,,,,,,,,,,,,,
0,60%,10,5,3,2,7,1,4,13,,2,514,21,127,74,40%,12,6,5,1,5,0,4,14,,2,353,14,95,43,53%,4,3,1,0,3,1,2,8,1,223,11,50,25,47%,7,3,4,0,2,0,3,8,1,199,5,49,24,67%,6,2,2,2,4,0,2,5,,1,291,10,77,49,33%,5,3,1,1,3,0,1,6,,1,154,9,46,19,2021,,,,,,,,,,,,,,,,,,,,
0,67%,9,4,3,2,3,1,3,14,1,3,493,15,112,67,33%,13,6,5,2,3,0,2,14,1,3,240,11,101,52,66%,3,2,1,0,1,0,3,8,2,222,6,52,24,34%,10,5,3,2,2,0,0,6,2,115,10,46,26,68%,6,2,2,2,2,1,0,6,1,1,271,9,60,43,32%,3,1,2,0,1,0,2,8,1,1,125,1,55,26,2021,,,,,,,,,,,,,,,,,,,,
0,48%,13,3,7,3,4,5,2,19,,4,341,26,110,53,52%,20,5,9,6,5,1,2,9,,2,355,11,108,69,46%,8,2,4,2,3,2,2,9,1,174,14,58,29,54%,9,2,4,3,2,1,1,6,1,200,5,58,36,50%,5,1,3,1,1,3,0,10,,3,167,12,52,24,50%,11,3,5,3,3,0,1,3,,1,155,6,50,33,2021,,,,,,,,,,,,,,,,,,,,
0,50%,11,5,5,1,2,3,3,17,,2,367,22,128,42,50%,13,4,6,3,6,2,3,19,,2,361,19,120,68,53%,6,3,2,1,2,3,1,8,1,221,13,63,24,47%,3,1,1,1,1,1,1,7,0,187,9,58,29,47%,5,2,3,0,0,0,2,9,,1,146,9,65,18,53%,10,3,5,2,5,1,2,12,,2,174,10,62,39,2021,,,,,,,,,,,,,,,,,,,,
0,59%,16,6,7,3,7,1,4,12,,2,441,17,137,94,41%,9,6,2,1,4,1,3,14,,1,295,21,88,61,64%,11,3,5,3,3,1,0,4,1,265,11,68,50,36%,3,1,1,1,0,0,1,7,1,145,11,43,24,54%,5,3,2,0,4,0,4,8,,1,176,6,69,44,46%,6,5,1,0,4,1,2,7,,0,150,10,45,37,2021,,,,,,,,,,,,,,,,,,,,
0,64%,13,3,9,1,2,1,0,11,,3,475,17,143,74,36%,13,2,6,5,1,1,2,12,,0,268,11,110,59,67%,7,1,6,0,1,0,0,6,1,256,7,66,32,33%,1,0,0,1,0,1,1,8,0,124,5,49,24,61%,6,2,3,1,1,1,0,5,,2,219,10,77,42,39%,12,2,6,4,1,0,1,4,,0,144,6,61,35,2021,,,,,,,,,,,,,,,,,,,,
0,36%,9,4,3,2,5,1,4,14,,3,197,17,114,55,64%,13,6,3,4,7,1,2,12,,3,346,12,122,73,33%,8,3,3,2,2,0,3,5,1,98,12,56,22,67%,5,3,2,0,3,0,1,6,1,200,9,59,41,39%,1,1,0,0,3,1,1,9,,2,99,5,58,33,61%,8,3,1,4,4,1,1,6,,2,146,3,63,32,2021,,,,,,,,,,,,,,,,,,,,
0,53%,25,9,11,5,9,2,4,13,,2,412,14,161,89,47%,11,5,6,0,2,1,8,10,,1,383,13,125,51,49%,9,3,4,2,4,1,3,5,,208,8,76,36,51%,7,4,3,0,2,0,2,4,,224,8,66,27,57%,16,6,7,3,5,1,1,8,,2,204,6,85,53,43%,4,1,3,0,0,1,6,6,,1,159,5,59,24,2021,,,,,,,,,,,,,,,,,,,,
0,64%,15,6,5,4,9,1,3,12,,2,471,8,160,123,36%,10,3,6,1,3,0,4,5,,1,267,21,122,55,67%,9,2,3,4,4,1,1,6,1,227,2,76,73,33%,7,1,5,1,2,0,2,3,0,115,12,57,31,61%,6,4,2,0,5,0,2,6,,1,244,6,84,50,39%,3,2,1,0,1,0,2,2,,1,152,9,65,24,2021,,,90,32,90,32,0,0,,,,,,,,,,,,
0,53%,6,3,3,0,4,1,1,16,,4,395,13,121,55,47%,14,4,6,4,4,6,1,6,,3,347,23,102,45,50%,2,1,1,0,4,0,0,8,3,185,5,49,24,50%,7,1,5,1,4,2,0,2,2,177,13,44,23,56%,4,2,2,0,0,1,1,8,,1,210,8,72,31,44%,7,3,1,3,0,4,1,4,,1,170,10,58,22,2021,,,,,,,,,,,,,,,,,,,,
0,37%,20,8,7,5,8,1,4,12,,2,286,14,112,77,63%,12,5,4,3,2,1,7,3,,3,526,16,133,51,33%,8,5,1,2,4,0,2,6,1,149,5,55,30,67%,5,2,2,1,2,1,5,1,1,320,13,77,33,42%,12,3,6,3,4,1,2,6,,1,137,9,57,47,58%,7,3,2,2,0,0,2,2,,2,206,3,56,18,2021,,,,,,,,,,,,,,,,,,,,
