,Fecha,Sala,Presidente,Ministros,Integrantes,Causa
9024,[' a trece de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑOoRES ARÁNGUIZ,'], ['PRADO', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
9025,[' a diecisiete de diciembre de dos mil dieciocho'],TERCERA,[],"[[' SEÑOR PRADO y seÑora VIVANCO y Los'], []]","[[' SEÑORES MA TUS y PALLAVICINI.'], []]","['licencia', 'subroga']"
9026,[' a dieciocho de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUNOZ.'],"[[' SEÑOR PRADO, seÑorA VIVANCO y Los ABOGADOS'], []]","[[' SEÑORES PIERR Y y PALLAVICINI.'], []]","['licencia', 'comisión']"
9027,[' a diecinueve de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[], []]","[[' SEÑORES QUINTANILLA y PALLAVICINI.'], []]","['licencia', 'permiso']"
9028,[' a veinte de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[], []]","[[' SEÑORES MA TUS y BARRA.'], []]","['licencia', 'subroga']"
9029,[' a veinticuatro de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑor PRADO, sEÑoRA'], ['VIVANCO', '']]","[[], [' SEÑOR PALLAVICINI.']]",['permiso']
9030,[' a veintiséis de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑor PRADO, SsEÑORA'], ['VIVANCO', '']]","[[], []]",['licencia']
9031,[' a veintisiete de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑor PRADO, sEÑOoRA'], ['VIVANCO', '']]","[[], [' SEÑOR MUNITA.']]",['licencia']
9032,[' a treinta y uno de diciembre de dos mil dieciocho'],TERCERA,[],"[[' SEÑORA CHEVESICH, seÑor PRADO y Los'], []]","[[' SEÑORES QUINTANILLA y BARRA.'], []]","['licencia', 'permiso', 'feriado']"
9033,[' a seis de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑores ARÁNGUIZ,'], []]","[[], []]",['comisión']
9034,[' a cinco de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑOoRES ARÁN GUIZ,'], ['PRADO', '']]","[[], [' SEÑOR PIERRY.']]",['comisión']
9035,[' a cuatro de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, señÑor ARANGUIZ y Los'], []]","[[' SEÑORES ABUAUAD y'], []]","['comisión', 'subroga']"
9036,[' a cuatro de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, señÑor ARANGUIZ y Los'], []]","[[' SEÑORES ABUAUAD y'], []]","['comisión', 'subroga']"
9037,[' a diez de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑorA'], ['VIVANCO', '']]","[[], [' 2SEÑOR']]",['comisión']
9038,[' a once de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, señores ARÁNGUIZ,'], []]","[[], []]",[]
9039,[' a doce de diciembre de dos mil dieciocho'],TERCERA,[],"[[' SEÑOR ARÁNGUIZ, señora VIVANCO y Los'], []]","[[' SEÑORES QUINTANILLA y'], []]",['permiso']
9040,[' a trece de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑOoRES ARÁNGUIZ,'], ['PRADO', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
9041,[' a diecisiete de diciembre de dos mil dieciocho'],TERCERA,[],"[[' SEÑOR PRADO y seÑora VIVANCO y Los'], []]","[[' SEÑORES MA TUS y PALLAVICINI.'], []]","['licencia', 'subroga']"
9042,[' a dieciocho de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUNOZ.'],"[[' SEÑOR PRADO, seÑorA VIVANCO y Los ABOGADOS'], []]","[[' SEÑORES PIERR Y y PALLAVICINI.'], []]","['licencia', 'comisión']"
9043,[' a diecinueve de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[], []]","[[' SEÑORES QUINTANILLA y PALLAVICINI.'], []]","['licencia', 'permiso']"
9044,[' a veinte de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[], []]","[[' SEÑORES MA TUS y BARRA.'], []]","['licencia', 'subroga']"
9045,[' a veinticuatro de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑor PRADO, sEÑoRA'], ['VIVANCO', '']]","[[], [' SEÑOR PALLAVICINI.']]",['permiso']
9046,[' a veintiséis de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑor PRADO, SsEÑORA'], ['VIVANCO', '']]","[[], []]",['licencia']
9047,[' a veintisiete de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑor PRADO, sEÑOoRA'], ['VIVANCO', '']]","[[], [' SEÑOR MUNITA.']]",['licencia']
9048,[' a veintisiete de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑor PRADO, sEÑOoRA'], ['VIVANCO', '']]","[[], [' SEÑOR MUNITA.']]",['licencia']
9049,[' a treinta y uno de diciembre de dos mil dieciocho'],TERCERA,[],"[[' SEÑORA CHEVESICH, seÑor PRADO y Los'], []]","[[' SEÑORES QUINTANILLA y BARRA.'], []]","['licencia', 'permiso', 'feriado']"
9050,[' a treinta y uno de diciembre de dos mil dieciocho'],TERCERA,[],"[[' SEÑORA CHEVESICH, seÑor PRADO y Los'], []]","[[' SEÑORES QUINTANILLA y BARRA.'], []]","['licencia', 'permiso', 'feriado']"
9051,[' a seis de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑores ARÁNGUIZ,'], []]","[[], []]",['comisión']
9052,[' a cinco de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑOoRES ARÁN GUIZ,'], ['PRADO', '']]","[[], [' SEÑOR PIERRY.']]",['comisión']
9053,[' a cuatro de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, señÑor ARANGUIZ y Los'], []]","[[' SEÑORES ABUAUAD y'], []]","['comisión', 'subroga']"
9054,[' a cuatro de diciembre de dos mil dieciocho'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, señÑor ARANGUIZ y Los'], []]","[[' SEÑORES ABUAUAD y'], []]","['comisión', 'subroga']"
9055,[' a tres de diciembre de dos mil dieciocho'],TERCERA,[],"[[' SEÑOR ARÁNGUIZ, señora MUÑOZ y Los'], []]","[[' SEÑORES MATUS y PALLAVICINI.'], []]",['comisión']
9056,[' a tres de diciembre de dos mil dieciocho'],TERCERA,[],"[[' SEÑOR ARÁNGUIZ, señora MUÑOZ y Los'], []]","[[' SEÑORES MATUS y PALLAVICINI.'], []]",['comisión']
9057,[' a tres de diciembre de dos mil dieciocho'],TERCERA,[],"[[' SEÑOR ARÁNGUIZ, señora MUÑOZ y Los'], []]","[[' SEÑORES MATUS y PALLAVICINI.'], []]",['comisión']
9058,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9059,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9060,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9061,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9062,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9063,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9064,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9065,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9066,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9067,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9068,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9069,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9070,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9071,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9072,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9073,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9074,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9075,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9076,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9077,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9078,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9079,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9080,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9081,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9082,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9083,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9084,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9085,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9086,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9087,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9088,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9089,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9090,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9091,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9092,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9093,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9094,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9095,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9096,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9097,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9098,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9099,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9100,[' a veintidós de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' - SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]","['permiso', 'subroga']"
9101,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9102,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9103,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9104,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9105,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9106,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9107,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9108,[' a veintitrés de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑores ARÁN GUIZ,'], ['PRADO', '']]","[[], [' SEÑOR GÓMEZ.']]",['permiso']
9109,[' a veintitrés de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑores ARÁN GUIZ,'], ['PRADO', '']]","[[], [' SEÑOR GÓMEZ.']]",['permiso']
9110,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9111,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9112,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9113,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9114,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9115,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9116,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9117,[' a veinticuatro de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑORA ETCHEBERRY y señor PIERRY.'], []]","['comisión', 'permiso']"
9118,[' a veinticuatro de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑORA ETCHEBERRY y señor PIERRY.'], []]","['comisión', 'permiso']"
9119,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9120,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9121,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9122,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9123,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9124,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9125,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9126,[' a veintitrés de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑores ARÁN GUIZ,'], ['PRADO', '']]","[[], [' SEÑOR GÓMEZ.']]",['permiso']
9127,[' a veinticuatro de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑORA ETCHEBERRY y señor PIERRY.'], []]","['comisión', 'permiso']"
9128,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9129,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9130,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9131,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9132,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9133,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9134,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9135,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9136,[' a veintitrés de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑores ARÁN GUIZ,'], ['PRADO', '']]","[[], [' SEÑOR GÓMEZ.']]",['permiso']
9137,[' a veinticuatro de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑORA ETCHEBERRY y señor PIERRY.'], []]","['comisión', 'permiso']"
9138,[' a veintiocho de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[], []]","[[' SEÑORA ETCHEBERRY y SEÑOR'], []]","['licencia', 'feriado']"
9139,[' a veintiocho de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[], []]","[[' SEÑORA ETCHEBERRY y SEÑOR'], []]","['licencia', 'feriado']"
9140,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9141,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
9142,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9143,[' a quince de enero de dos mil diecinueve'],TERCERA,[],"[['  SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' »OSEÑORA']]",['permiso']
9144,[' a dieciséis de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES FUENTES, ARÁNGUIZ, PRADO y'], []]","[[], []]",['permiso']
9145,[' a diecisiete de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, sEÑoRES ARÁN GUIZ,'], ['PRADO, seÑora VIVANCO', '']]","[[], [' SEÑOR']]",['permiso']
9146,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9147,[' a veintiuno de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUN OZ.'],"[[' SEÑORA SANDOVAL, seÑores FUENTES,'], []]","[[], []]",['permiso']
9148,[' a veintitrés de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[' SEÑORA SANDOVAL, seÑores ARÁN GUIZ,'], ['PRADO', '']]","[[], [' SEÑOR GÓMEZ.']]",['permiso']
9149,[' a veinticuatro de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑORA ETCHEBERRY y señor PIERRY.'], []]","['comisión', 'permiso']"
9150,[' a veintiocho de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[], []]","[[' SEÑORA ETCHEBERRY y SEÑOR'], []]","['licencia', 'feriado']"
9151,[' a veintinueve de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[], []]","[[' SEÑORES QUINTANILLA y PIERRY.'], []]","['licencia', 'feriado']"
9152,[' a veintinueve de enero de dos mil diecinueve'],TERCERA,[' SEÑOR MUÑOZ.'],"[[], []]","[[' SEÑORES QUINTANILLA y PIERRY.'], []]","['licencia', 'feriado']"
9153,[' a diez de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO, sEÑoRrA'], []]","[[], [' ASEÑORA']]",['feriado']
9154,[' a catorce de enero de dos mil diecinueve'],TERCERA,[],"[[' SEÑORES ARÁNGUIZ, PRADO y Los ABOGADOS'], []]","[[' SEÑOR QUINTANILLA y SEÑorA GAJARDO.'], []]","['feriado', 'subroga']"
